id,IATA,Airport,latitude,longitude,city,hiking,food,nightlife,cost,weather,safety,culture,shopping,beaches,family,romance,adventure,history,arts,parks,walkability,public_transit,cleanliness,outdoors,quiet,trendy,affordability,english_friendly
129057018,KJU,Kamiraba,-2.883333,151.25,Kamiraba,8,10,10,7,6,5,1,1,5,7,2,8,4,10,2,8,2,6,1,9,6,3,3
128668737,KKA,Koyuk,64.939444,-161.15,Koyuk,3,5,10,10,4,9,8,9,3,7,10,6,4,7,10,5,8,4,9,3,10,7,4
128667581,KKB,Kitoi Bay,58.183333,-152.35,Kitoi Bay,9,3,8,2,4,5,6,3,2,5,9,9,7,10,8,8,9,1,9,8,9,6,8
95673966,KKC,Khon Kaen,16.465,102.786667,Khon Kaen,6,1,1,9,9,8,4,8,6,6,5,2,7,6,10,6,1,8,8,2,9,3,9
129054410,KKD,Kokoda,-8.883333,147.733333,Kokoda,5,9,10,3,4,5,5,5,5,5,2,2,4,3,9,6,5,5,5,1,5,4,2
95674374,KKE,Kerikeri,-35.26202,173.912544,Kerikeri,1,3,6,4,2,4,3,5,10,3,5,1,1,10,5,6,2,2,4,6,4,8,9
129055173,KKF,Kagvik Creek,67.6,-163.5,Kagvik Creek,2,6,9,2,5,2,1,9,1,6,1,3,7,5,3,2,5,5,1,3,2,3,2
129053625,KKG,Konawaruk,5.266667,-59.816667,Konawaruk,2,3,1,4,10,3,5,3,9,4,10,9,2,4,6,6,4,3,9,10,9,8,5
128667495,KKH,Kongiganak,59.966667,-162.75,Kongiganak,6,3,10,6,6,2,5,3,6,7,4,3,5,6,10,6,9,5,3,6,10,5,1
128667976,KKI,Akiachak,60.906944,-161.422222,Akiachak,2,4,3,5,10,9,10,10,3,6,8,3,7,9,9,8,3,3,5,5,2,3,4
128667245,KKJ,Kita Kyushu,33.833056,130.949444,Kita Kyushu,3,6,7,5,6,4,4,3,8,5,10,8,8,3,4,1,10,6,8,8,10,2,9
129055722,KKK,Kalakaket,64.425,-156.841111,Kalakaket,6,3,4,6,6,4,6,8,9,3,1,10,5,9,2,6,3,7,2,4,9,10,3
129054961,KKL,Karluk Lake,57.55,-154.533333,Karluk Lake,10,10,7,1,10,5,1,5,9,4,6,8,9,10,5,3,5,1,10,1,10,8,6
129052222,KKM,Lop Buri,14.8,100.616667,Lop Buri,3,5,7,1,2,10,1,4,4,1,10,8,10,10,7,6,1,2,8,3,1,2,10
128668739,KKN,Kirkenes Høybuktmoen,69.722778,29.893333,Kirkenes Høybuktmoen,2,5,7,1,3,5,10,7,5,3,9,1,6,8,8,5,6,8,4,5,1,4,9
129057747,KKO,Kaikohe,-35.452778,173.816667,Kaikohe,8,2,6,5,2,10,3,9,2,6,2,9,7,5,2,2,2,1,7,5,8,9,8
129054052,KKP,Koolburra,-15.583333,143.95,Koolburra,9,7,5,4,2,2,4,8,7,9,7,10,7,9,2,6,8,3,7,5,8,4,7
129057113,KKQ,Krasnosel'Kup,65.7,82.456055,Krasnosel'Kup,1,2,10,1,6,5,8,9,1,10,8,4,9,4,9,2,8,6,10,9,4,5,5
128668553,KKR,Kaukura,-15.6631160799479,-146.885558885832,Kaukura,8,2,9,5,6,10,9,2,9,10,4,1,10,9,10,4,3,7,2,3,6,1,2
158829150,KKS,Kashan,33.89436,51.570521,Kashan,1,10,10,8,2,5,2,7,5,6,7,4,2,7,9,8,8,8,1,5,8,3,6
129052646,KKT,Kentland,40.760261,-87.429714,Kentland,10,2,2,7,9,5,7,1,4,3,3,5,1,2,9,1,5,4,7,10,2,8,9
128668740,KKU,Ekuk,58.8125,-158.560556,Ekuk,9,10,4,9,2,5,3,1,2,4,2,7,1,5,1,7,8,1,8,3,10,1,7
129057017,KKW,Kikwit,-5.036111,18.780278,Kikwit,6,6,5,8,2,8,9,10,9,9,3,1,8,1,9,3,2,2,9,2,2,3,5
129054409,KKX,Kikaiga Shima,28.321389,129.928056,Kikaiga Shima,4,1,1,9,9,2,7,2,1,1,6,5,6,6,4,1,3,3,2,8,2,7,2
129055172,KKY,Kilkenny,52.65,-7.25,Kilkenny,4,9,7,4,2,6,5,6,9,2,1,2,8,5,1,2,4,6,8,8,10,4,4
129053624,KKZ,Koh Kong,11.633333,102.966667,Koh Kong,8,9,4,4,2,3,6,10,4,1,9,7,4,1,9,4,8,3,1,5,9,2,3
129056258,KLB,Kalabo,-14.975833,22.644444,Kalabo,10,5,1,8,7,10,1,10,7,7,6,4,9,9,4,8,9,5,9,7,10,4,6
129052221,KLC,Kaolack,14.13333,-16.05,Kaolack,1,7,3,6,1,2,5,10,5,9,2,6,7,2,2,7,9,7,1,4,1,10,10
129055721,KLD,Kalinin,56.916667,35.916667,Kalinin,6,3,1,7,5,7,5,5,7,9,2,6,1,10,9,3,8,1,9,4,10,9,3
129054960,KLE,Kaele,10.116667,14.45,Kaele,6,7,9,7,9,1,5,3,1,4,3,8,9,2,10,9,5,10,1,6,1,9,2
129057746,KLF,Kaluga,54.5,36.266667,Kaluga,3,7,8,8,7,7,5,2,9,9,4,1,1,6,8,2,2,8,7,1,2,4,3
128667801,KLG,Kalskag,61.538333,-160.324444,Kalskag,2,9,3,10,7,7,10,9,4,2,6,8,9,10,2,7,10,1,9,5,6,2,8
129054051,KLH,Kolhapur,16.666667,74.333333,Kolhapur,1,7,6,2,5,3,6,7,3,7,3,9,7,2,6,7,5,7,8,10,9,6,3
129057112,KLI,Kota Koli,4.165403,21.75,Kota Koli,9,4,6,9,3,7,1,9,9,5,6,6,3,6,5,2,7,2,5,3,1,3,4
129052645,KLJ,Klaipeda,55.9733,21.0939,Klaipeda,3,5,10,3,6,3,8,4,3,4,1,7,5,6,10,10,8,6,8,8,10,7,2
129057016,KLK,Kalokol,3.49,35.84,Kalokol,10,7,10,3,9,1,3,1,4,4,8,3,4,4,10,1,1,4,3,6,8,1,9
128668741,KLL,Levelock,59.118611,-156.863333,Levelock,4,9,5,7,10,8,6,2,6,4,6,10,2,4,2,10,7,9,3,10,6,8,1
128668738,KLM,Kalaleh,37.366667,55.45,Kalaleh,1,9,3,3,5,10,2,9,1,7,4,3,2,8,9,6,1,4,6,9,6,6,6
128667580,KLN,Larsen Bay,57.533333,-154,Larsen Bay,10,7,8,1,2,4,6,4,7,2,5,2,5,2,6,6,7,4,3,6,2,2,4
95673818,KLO,Kalibo International (Boracay),11.682778,122.377222,Kalibo International (Boracay),1,6,9,8,9,9,3,6,6,2,1,8,3,3,10,6,5,1,7,9,4,3,6
129054408,KLP,Kelp Bay,57.55,-134.866667,Kelp Bay,3,6,7,4,4,5,9,4,3,2,3,4,8,3,10,2,7,9,4,8,5,4,7
129055171,KLQ,Keluang,-2.683333,103.9,Keluang,2,5,6,2,3,4,3,10,3,3,4,6,2,9,3,2,2,1,10,4,4,10,9
95674363,KLR,Kalmar,56.685,16.287222,Kalmar,10,9,10,9,4,4,6,4,1,5,4,1,7,7,1,3,5,10,1,2,4,7,7
129053623,KLS,Kelso,46.1165,-122.89483,Kelso,10,6,4,2,9,1,6,5,7,9,4,9,3,3,8,7,2,5,8,9,4,3,9
95673951,KLU,Klagenfurt,46.643056,14.341667,Klagenfurt,5,10,8,3,7,9,10,9,3,5,8,4,6,4,4,6,7,3,7,7,4,9,8
95673967,KLV,Karlovy Vary,50.2,12.916667,Karlovy Vary,7,4,2,9,9,10,8,4,9,7,1,2,9,9,9,5,3,10,5,8,10,9,3
128667911,KLW,Klawock,55.554612,-133.101554,Klawock,2,2,10,7,3,3,4,9,7,5,9,2,2,10,3,9,2,6,3,6,7,2,3
128667494,KLX,Kalamata International,37.056136,22.028704,Kalamata International,10,7,6,2,5,8,8,7,4,5,4,5,5,6,1,3,9,5,8,3,5,5,8
129056257,KLY,Kalima,-2.55,26.533333,Kalima,9,5,3,5,10,8,3,2,10,8,4,8,2,1,10,8,8,9,1,5,5,10,5
129052220,KLZ,Kleinzee,-29.683333,17.066667,Kleinzee,7,5,1,8,1,4,4,9,4,1,2,5,4,8,9,1,8,3,7,5,5,1,1
129055720,KMA,Kerema,-7.96361,145.771,Kerema,3,5,7,10,1,5,5,6,8,1,3,5,7,3,7,9,4,7,7,8,10,3,9
129054959,KMB,Koinambe,-5.5,144.633333,Koinambe,10,6,1,5,7,10,2,7,5,1,8,9,1,7,4,7,1,2,4,5,8,10,9
128667975,KMC,King Khalid Mil. City,27.900278,45.518611,King Khalid Mil. City,5,4,10,4,7,10,7,2,4,3,9,10,7,10,6,8,3,4,6,7,4,9,1
129057745,KMD,Mandji,-1.7,10.383333,Mandji,9,6,6,9,8,9,5,1,8,1,7,9,10,6,8,3,7,10,9,10,4,8,7
128668742,KME,Kamembe,-2.466667,28.916667,Kamembe,4,1,1,10,8,7,8,5,6,6,8,5,8,6,4,7,7,5,10,6,5,4,9
129054050,KMF,Kamina,-7.616667,145.995833,Kamina,3,8,4,4,10,9,1,4,2,7,3,9,1,3,2,7,7,6,8,3,3,3,8
128667909,KMG,Kunming,24.9925,102.743333,Kunming,3,2,4,3,5,4,5,5,2,5,8,6,6,3,2,8,1,5,4,8,8,1,9
129057111,KMH,Kuruman,-27.466667,23.466667,Kuruman,9,10,7,5,6,7,1,9,2,6,9,7,3,7,9,3,5,5,3,10,10,9,5
128667124,KMI,Miyazaki,31.874444,131.443889,Miyazaki,9,10,2,7,7,1,4,2,7,10,3,4,9,9,8,4,1,1,1,8,2,1,10
128667125,KMJ,Kumamoto,32.831944,130.8525,Kumamoto,10,8,2,2,5,7,9,4,4,3,7,6,4,2,7,6,6,10,3,3,1,10,4
129052644,KMK,Makabana,-3.483333,12.616667,Makabana,7,4,3,1,9,10,5,9,4,8,9,3,5,5,6,7,7,10,2,10,1,10,4
129057015,KML,Kamileroi,-19.366667,140.05,Kamileroi,3,4,6,7,9,1,7,1,2,7,6,10,8,2,2,4,3,3,2,9,9,3,4
129054407,KMM,Kimam,-3.666667,136.166667,Kimam,7,10,9,3,10,4,5,1,1,1,1,7,7,9,5,2,9,1,8,9,3,5,3
129055170,KMN,Kamina,-8.641111,25.25,Kamina,7,10,6,7,8,7,9,3,9,2,7,7,1,5,1,9,4,8,4,1,6,3,3
128667244,KMO,Manokotak,58.984444,-159.035833,Manokotak,4,6,4,9,4,8,5,1,8,10,2,6,6,9,3,5,7,6,2,6,4,6,1
129053622,KMP,Keetmanshoop,-26.533611,18.1,Keetmanshoop,7,8,7,4,3,4,10,3,6,9,5,5,2,10,7,6,7,2,8,3,6,7,9
128668743,KMQ,Komatsu,36.393889,136.416944,Komatsu,5,5,7,1,5,7,3,2,7,1,3,2,8,6,9,8,9,6,7,8,8,3,7
129056256,KMR,Karimui,-6.5,144.866667,Karimui,2,3,2,6,2,7,5,8,2,4,3,10,10,7,6,5,4,4,6,8,9,10,6
99539655,KMS,Kumasi,6.7125,-1.591111,Kumasi,3,5,7,4,2,1,10,6,4,9,5,6,6,5,2,9,10,5,10,2,7,9,10
129052219,KMT,Kampot,10.6,104.166667,Kampot,1,1,8,5,4,10,7,4,4,10,5,4,6,3,7,10,5,8,5,10,4,9,6
128668552,KMU,Kismayu,-0.377222,42.459167,Kismayu,8,8,5,5,10,1,5,6,6,7,5,9,2,8,4,5,6,7,7,8,8,6,7
128668744,KMV,Kalemyo,23.183333,94.05,Kalemyo,8,6,7,5,8,5,5,7,3,5,6,1,5,8,9,5,7,7,6,10,10,3,10
129055719,KMW,Kostroma,57.75,40.933333,Kostroma,3,7,4,10,3,6,3,5,4,5,7,9,8,4,7,10,4,10,3,4,9,2,3
129054958,KMX,Khamis Mushait,18.29729,42.80354,Khamis Mushait,8,4,8,4,5,3,6,7,4,1,9,7,7,2,2,2,7,1,10,6,6,3,7
128667800,KMY,Moser Bay,57.02556,-154.14583,Moser Bay,6,1,3,9,3,4,8,7,8,8,3,8,4,9,7,2,6,4,7,4,1,1,1
129057744,KMZ,Kaoma,-14.798889,24.803333,Kaoma,2,9,8,5,3,3,3,4,2,5,9,1,5,4,1,9,8,2,9,6,10,8,9
129057110,KNA,Vina del Mar,-33.033333,-71.566667,Vina del Mar,10,9,7,2,9,1,9,6,7,5,6,1,5,6,7,9,10,8,5,8,5,7,10
129052643,KNB,Kanab,37.05,-112.533333,Kanab,8,7,3,9,8,1,2,6,3,3,8,10,3,8,7,4,1,2,8,1,10,7,7
129057014,KNC,Ji'An,27.1,114.983333,Ji'An,9,7,10,3,5,6,10,9,10,2,9,10,8,6,8,9,7,9,9,10,8,2,5
129055512,KND,Kindu,-2.9225,25.913889,Kindu,5,2,9,2,7,9,2,2,1,9,4,10,7,2,6,3,5,6,2,1,4,1,9
129054406,KNE,Kanainj,-5.283333,144.7,Kanainj,4,5,8,7,8,5,6,4,10,1,9,2,9,6,9,8,8,9,2,9,6,5,2
129055169,KNF,Kings Lynn,52.75,0.4,Kings Lynn,1,5,5,9,8,7,3,4,5,10,10,1,3,3,2,2,7,3,4,3,1,7,10
128668745,KNG,Utarom / Kaimana,-3.64452,133.69555,Utarom / Kaimana,10,9,3,5,3,10,1,9,9,5,4,5,1,9,4,10,6,3,2,9,8,8,5
128668720,KNH,Kinmen,24.420556,118.344444,Kinmen,3,8,5,1,6,5,2,3,5,6,10,2,9,7,5,9,3,3,9,7,8,4,4
129053621,KNI,Katanning,-33.7,117.55,Katanning,1,6,1,9,1,10,3,6,6,8,10,1,10,8,8,4,3,3,4,3,9,5,7
129056255,KNJ,Kindamba,-3.95,14.516667,Kindamba,8,7,4,6,7,6,5,6,9,10,6,8,2,10,4,9,8,7,7,10,6,4,3
128667579,KNK,Kakhonak,59.433333,-154.85,Kakhonak,5,4,4,8,9,2,8,7,3,10,7,8,1,2,2,5,1,4,8,1,5,5,6
129052218,KNL,Kelanoa,-6,147.5,Kelanoa,10,10,2,5,1,6,7,2,9,10,4,7,3,7,3,1,6,2,5,4,5,1,10
129054049,KNM,Kaniama,-7.516667,24.183333,Kaniama,4,7,4,4,7,7,10,9,3,9,4,2,10,4,10,9,3,1,4,5,2,5,7
129055718,KNN,Kankan,10.3975,-9.305556,Kankan,9,5,2,3,5,1,10,7,5,3,1,10,2,9,1,3,4,8,10,5,4,7,1
128667493,KNO,Medan Kuala Namu,3.650824,98.876556,Medan Kuala Namu,1,9,2,1,2,8,3,6,4,5,5,5,7,3,9,2,10,3,4,6,5,1,5
129054957,KNP,Capanda,-9.766944,15.450278,Capanda,9,4,10,10,8,2,10,3,3,3,6,9,1,9,9,10,6,10,3,10,3,5,3
129055378,KNQ,Kone,-21.0543,164.83701,Kone,2,4,3,2,10,9,2,5,3,5,9,10,6,4,9,5,8,3,1,7,2,6,4
129057743,KNR,Kangan,27.818056,52.350833,Kangan,7,8,5,4,3,4,4,5,8,1,10,1,8,10,1,4,7,5,10,6,9,7,10
128667907,KNS,King Island,-39.883333,143.883333,King Island,8,8,10,6,8,2,7,6,9,6,5,8,10,5,2,7,1,5,4,2,4,4,8
129054048,KNT,Kennett,36.230556,-90.034722,Kennett,7,6,1,9,7,2,3,5,2,5,6,1,3,8,2,6,7,8,3,1,10,4,7
128667123,KNU,Kanpur,26.402778,80.4125,Kanpur,8,10,4,10,1,8,6,1,8,1,8,10,9,10,3,3,7,5,4,1,4,2,5
129057109,KNV,Knights Inlet,50.683333,-125.833333,Knights Inlet,10,5,5,7,7,8,8,1,5,10,5,1,5,1,3,8,6,4,7,3,5,9,9
128667243,KNW,New Stuyahok,59.452222,-157.329722,New Stuyahok,9,7,9,3,1,5,3,5,3,7,1,10,6,8,4,7,10,4,10,3,6,6,6
128668747,KNX,Kununurra,-15.785,128.708333,Kununurra,10,7,7,4,4,5,6,10,8,7,8,1,4,3,2,9,7,7,6,4,10,8,2
217078678,KNY,Kodinsk,58.478143406853,99.1023476024201,Kodinsk,2,5,7,1,5,2,1,7,8,1,7,2,1,7,8,1,2,7,5,2,2,7,5
129054405,KNZ,Kenieba,12.843333,-11.2525,Kenieba,1,8,2,10,9,3,10,8,8,7,1,5,2,4,3,6,2,8,7,4,5,3,2
95674412,KOA,Kona,19.733333,-156.05,Kona,3,2,2,8,6,7,8,6,6,8,10,8,4,10,1,5,1,2,6,4,4,7,9
129055168,KOB,Koutaba,5.65,10.75,Koutaba,2,1,5,9,1,6,1,7,8,5,1,6,9,1,8,10,8,1,2,7,2,2,7
129055658,KOC,Koumac,-20.5,164.416667,Koumac,3,9,10,1,2,1,7,9,8,2,7,3,1,2,2,2,2,1,7,1,9,10,3
129053620,KOD,Kotabangun,-0.266667,116.583333,Kotabangun,3,10,7,4,2,9,8,2,8,2,3,5,7,10,4,8,6,7,5,2,10,1,3
128668551,KOE,Kupang,-10.168741,123.667762,Kupang,7,7,2,10,2,5,8,4,7,10,3,2,10,2,8,10,6,9,9,10,3,10,9
129056254,KOF,Komatipoort,-25.433333,31.933333,Komatipoort,3,8,9,5,3,9,5,2,5,9,10,9,8,6,10,7,8,7,8,8,8,4,4
129054045,KOG,Khong,15.566667,105.816667,Khong,6,9,6,2,5,2,2,6,2,10,6,5,10,10,2,3,9,3,10,8,1,4,4
129052217,KOH,Koolatah,-15.966667,142.416667,Koolatah,7,5,4,3,6,5,3,5,9,5,7,2,5,10,8,4,10,1,8,1,2,4,5
128668748,KOI,Orkney Kirkwall,58.958611,-2.966667,Orkney Kirkwall,6,9,9,10,3,9,2,6,3,4,10,8,7,9,1,9,4,6,4,2,4,2,3
128667799,KOJ,Kagoshima,31.801944,130.720278,Kagoshima,8,5,1,2,2,3,9,6,5,2,5,7,5,6,2,2,3,5,3,8,9,2,2
95674346,KOK,Kokkola / Pietarsaari Kruunupyy,63.716667,23.15,Kokkola / Pietarsaari Kruunupyy,4,8,8,2,8,7,4,8,5,2,2,10,8,1,6,4,2,5,6,1,2,10,3
129055717,KOL,Koumala,8.5,21.25,Koumala,8,4,4,2,5,3,1,9,1,8,8,2,2,6,7,7,1,9,6,1,1,7,5
129054956,KOM,Komo-Manda,-6.133333,143.633333,Komo-Manda,2,7,8,6,4,7,7,7,4,2,10,5,5,2,8,10,3,8,3,9,7,8,8
129057742,KON,Kontum,14.354167,108.021389,Kontum,3,2,3,8,5,1,5,9,2,9,4,2,9,2,4,10,7,2,6,2,6,9,8
129054047,KOO,Kongolo,-5.383333,27,Kongolo,7,3,8,4,10,3,7,10,3,9,3,6,3,5,6,9,5,5,9,2,4,1,8
95674423,KOP,Nakhon Phanom,17.388648,104.646149,Nakhon Phanom,10,2,6,6,4,2,6,3,7,6,8,10,5,2,7,8,5,8,7,9,3,10,5
129057108,KOQ,Koethen,51.716667,11.95,Koethen,3,6,2,2,7,7,5,1,6,10,6,2,6,2,1,9,2,2,4,5,5,6,3
129052642,KOR,Kokoro,-7.808333,146.55,Kokoro,5,6,8,8,3,9,7,4,10,8,2,3,10,5,5,2,5,9,8,7,5,7,4
128668749,KOS,Sihanoukville,10.633333,103.5,Sihanoukville,6,1,10,9,10,1,1,2,2,2,4,2,7,3,6,3,5,5,5,9,3,7,9
128667578,KOT,Kotlik,63.029722,-163.560278,Kotlik,3,10,2,8,1,6,10,2,2,9,5,6,6,5,6,4,8,7,8,1,10,10,7
129052641,KOU,Koulamoutou,-1.116667,12.508333,Koulamoutou,1,8,1,2,6,10,4,1,5,10,1,8,2,6,1,2,5,6,4,1,3,8,6
129052153,KOV,Kokshetau,53.316667,69.4,Kokshetau,7,1,10,8,10,8,6,9,2,7,4,4,8,10,10,7,3,7,3,8,10,6,10
128668746,KOW,Ganzhou,25.9,114.916667,Ganzhou,8,5,10,2,2,3,2,3,5,10,1,8,6,3,7,6,8,7,5,6,4,4,7
129055574,KOX,Kokonao,-4.710843,136.435315,Kokonao,1,1,6,7,6,10,5,1,3,3,10,2,8,10,4,4,8,5,2,3,2,3,5
128668750,KOY,Olga Bay,57.162222,-154.2275,Olga Bay,1,3,7,3,3,10,4,3,9,7,3,8,5,6,5,1,8,7,5,1,6,6,2
128667973,KOZ,Ouzinkie SPB,57.921777,-152.507057,Ouzinkie SPB,6,9,3,5,6,7,2,9,9,10,2,5,6,6,5,5,9,4,7,4,1,3,5
129057012,KPA,Kopiago,-5.383333,142.55,Kopiago,2,9,4,1,1,7,9,2,5,6,7,8,10,1,10,5,9,10,3,1,7,7,4
128668751,KPB,Point Baker,56.333333,-133.583333,Point Baker,7,2,9,6,1,4,10,1,8,7,8,2,10,2,6,8,9,4,5,4,6,8,6
129055156,KPC,Port Clarence,65.254444,-166.855833,Port Clarence,7,4,1,10,5,7,3,4,5,1,3,4,6,1,10,4,10,9,6,9,7,6,2
129053619,KPD,King Of Prussia,40.083333,-75.4,King Of Prussia,10,8,10,8,8,4,9,1,2,1,4,6,3,9,4,5,5,9,7,8,1,1,6
129056253,KPE,Yapsiei,-4.05,141.166667,Yapsiei,10,7,2,7,2,2,7,7,2,3,4,8,1,6,3,9,6,3,3,9,10,8,2
129052216,KPF,Kondubol,-8.533056,142.511944,Kondubol,1,10,9,3,10,9,1,10,7,6,1,5,7,9,5,9,7,4,5,4,6,9,4
129055716,KPG,Kurupung,6.466667,-59.166667,Kurupung,8,1,1,9,5,6,1,7,8,8,5,8,2,6,3,7,8,9,6,7,7,2,4
129054955,KPH,Pauloff Harbor,54.45,-162.683333,Pauloff Harbor,5,9,4,8,7,2,7,4,2,2,1,1,9,3,10,1,10,2,2,10,5,7,3
129057741,KPI,Kapit,2.010556,112.929444,Kapit,6,8,3,5,3,10,2,4,6,7,8,1,1,7,8,4,9,5,5,5,2,10,5
129057107,KPL,Kapal,-8.633056,142.824444,Kapal,2,5,3,9,10,10,1,1,8,1,3,2,5,8,6,3,1,6,3,9,9,5,5
129052640,KPM,Kompiam,-5.383333,143.933333,Kompiam,7,7,7,8,8,6,6,3,3,1,3,4,10,5,9,6,5,2,1,8,5,1,7
128667805,KPN,Kipnuk,59.933333,-164.05,Kipnuk,3,10,6,1,4,2,4,2,9,9,3,2,5,8,7,2,5,3,5,6,10,10,4
128667905,KPO,Pohang,35.986111,129.42,Pohang,7,9,5,8,6,3,7,9,9,7,6,10,9,8,8,1,10,9,4,3,6,6,7
129057011,KPP,Kalpowar,-19.966667,143.933333,Kalpowar,5,5,5,6,2,2,7,7,7,3,7,8,5,7,9,9,4,2,10,8,8,10,6
128667242,KPR,Port Williams,58.433333,-152.583333,Port Williams,9,3,6,8,10,5,8,6,1,2,4,9,2,1,3,3,8,3,3,1,6,2,6
129054403,KPS,Kempsey,-31.083333,152.766667,Kempsey,2,10,4,9,10,3,2,7,9,5,3,7,9,6,10,10,4,9,8,7,6,2,9
129055155,KPT,Jackpot,41.983333,-114.666667,Jackpot,2,5,8,10,6,10,7,4,5,4,4,10,4,4,4,7,6,10,10,1,9,4,5
128668752,KPV,Perryville,55.908761,-159.157133,Perryville,8,9,5,7,6,9,10,1,5,7,4,1,6,3,4,5,8,1,7,8,9,2,10
133170118,KPW,Keperveyem,67.846944,166.138889,Keperveyem,2,2,9,3,6,5,7,10,2,6,5,9,9,3,5,3,4,10,6,9,2,10,3
128668550,KPY,Port Bailey,57.9312476622626,-153.040708736952,Port Bailey,8,1,2,7,5,6,9,3,10,2,1,8,7,10,9,8,9,7,2,5,10,3,3
128668753,KQA,Akutan,54.133333,-165.783333,Akutan,2,9,5,7,7,2,2,6,10,2,8,9,2,5,5,7,3,8,6,8,3,6,6
129056252,KQB,Koonibba,-31.9,133.416667,Koonibba,9,7,7,9,6,2,9,4,3,2,7,10,6,4,9,5,8,5,5,2,6,9,2
199775239,KQH,Kishangarh Airport ,26.590545,74.816188,Kishangarh Airport ,9,3,1,3,7,8,2,5,1,3,3,9,10,7,7,5,9,6,8,1,9,2,4
129052215,KQL,Kol,-5.65,144.866667,Kol,4,3,1,6,4,1,2,10,3,10,5,4,10,8,1,8,3,7,8,7,1,7,3
129054156,KQT,Kurgon-Tyube,37.85961,68.86117,Kurgon-Tyube,5,1,6,9,1,4,4,3,4,5,2,2,9,2,10,10,6,7,1,2,2,3,2
129055715,KRA,Kerang,-35.666667,143.916667,Kerang,8,7,10,10,5,8,7,9,4,4,8,10,3,10,2,9,2,4,6,5,9,5,4
129053618,KRB,Karumba,-17.456667,140.831944,Karumba,3,7,7,8,5,5,3,7,7,10,10,2,10,6,3,1,9,1,9,8,5,9,9
129054404,KRC,Depati Parbo,-1.716667,101.25,Depati Parbo,5,10,4,5,3,7,4,4,10,4,7,3,10,6,10,7,6,9,7,4,6,7,8
129054954,KRD,Kurundi,-20.516667,134.666667,Kurundi,4,10,2,6,10,8,7,5,7,6,3,1,7,4,10,9,7,8,2,3,4,2,10
129057740,KRE,Kirundo,-3.333333,29,Kirundo,3,5,2,3,7,4,3,5,10,4,6,8,7,8,6,1,5,10,9,5,5,7,1
95674384,KRF,Kramfors Solleftea,63.049444,17.772778,Kramfors Solleftea,3,1,4,3,1,3,10,3,7,7,3,8,4,6,5,5,6,9,3,1,10,3,6
129054043,KRG,Karasabai,4.016667,-59.516667,Karasabai,8,10,1,10,9,7,4,7,2,2,8,2,4,4,9,10,5,2,7,6,5,6,5
129057106,KRI,Kikori,-7.483333,144.266667,Kikori,7,5,9,9,8,7,5,4,5,10,7,3,10,8,7,7,3,5,9,10,2,1,4
129052639,KRJ,Karawari,-4.616667,143.516667,Karawari,6,3,3,6,6,8,8,6,10,2,6,7,7,8,8,9,10,10,9,2,9,6,7
95673613,KRK,Krakow,50.077731,19.784836,Krakow,2,3,4,2,7,5,8,7,6,6,8,7,6,7,4,4,10,4,2,10,2,3,5
128667798,KRL,Korla,41.733333,86.15,Korla,1,2,8,6,2,6,5,2,8,10,5,9,9,5,3,10,8,7,8,3,8,2,2
129057010,KRM,Karanambo,3.75,-59.316667,Karanambo,7,4,3,6,4,7,4,7,5,7,5,5,10,1,9,9,6,9,6,8,9,6,4
104120375,KRN,Kiruna,67.822222,20.345833,Kiruna,7,4,3,9,10,3,7,6,8,10,10,8,2,4,5,5,3,2,5,3,1,10,10
114126711,KRO,Kurgan,55.433333,65.3,Kurgan,9,9,1,6,6,10,8,9,9,10,4,6,7,5,8,9,9,9,8,5,1,9,5
95673988,KRP,Karup,56.3,9.116667,Karup,4,7,10,1,7,9,1,4,1,3,6,3,7,6,3,3,2,5,1,5,4,6,6
129054402,KRQ,Kramatorsk,48.716667,37.616667,Kramatorsk,4,1,9,6,6,2,1,7,8,10,1,4,1,5,2,8,5,3,10,5,7,1,7
114061069,KRR,Krasnodar,45.066667,38.916667,Krasnodar,7,9,10,6,7,7,3,7,3,4,5,6,4,5,8,3,1,3,8,4,8,10,1
128668754,KRS,Kristiansand Kjevik,58.199661,8.079071,Kristiansand Kjevik,1,1,2,3,3,8,8,2,4,6,4,6,5,6,10,8,10,7,8,5,10,1,8
95673423,KRT,Khartoum,15.599444,32.556111,Khartoum,4,4,3,5,6,5,1,3,8,2,10,2,10,10,3,5,5,10,6,3,6,1,5
129054464,KRU,Kerau,-8.3,147.083333,Kerau,6,1,5,8,3,4,6,3,5,6,9,6,1,8,5,8,1,9,9,9,2,5,7
129055154,KRV,Kerio Valley,2.983333,36.116667,Kerio Valley,7,7,4,8,10,10,8,1,1,3,1,4,3,8,7,8,7,3,7,2,2,8,9
129053617,KRW,Turkmenbashi,40.083333,53.083333,Turkmenbashi,1,7,1,9,8,9,9,2,10,3,1,9,7,8,7,7,1,3,3,6,7,6,5
129056251,KRX,Kar Kar,-4.5,145.966667,Kar Kar,1,9,7,10,7,10,7,9,6,9,3,6,5,9,4,4,2,1,3,2,8,7,1
128667577,KRY,Karamay,45.616667,84.883333,Karamay,4,4,2,9,10,8,6,9,7,5,3,6,5,9,7,2,8,7,5,10,10,8,6
129052214,KRZ,Kiri,-1.483333,19,Kiri,2,4,5,8,6,7,5,9,10,4,1,8,1,5,3,2,9,10,2,4,6,10,1
